,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_title_clean,outsourced,employee_residence_gdp,company_location_gdp,employee_latitude,employee_longitude,company_latitude,company_longitude
8919,2023,EN,CT,Product Data Analyst,83200,US,50,US,S,Product Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8920,2023,SE,FT,Data Engineer,204500,DE,0,DE,M,Data Engineer,False,54000,54000,51.165691,10.451526,51.165691,10.451526
8921,2023,SE,FT,Data Engineer,142200,DE,0,DE,M,Data Engineer,False,54000,54000,51.165691,10.451526,51.165691,10.451526
8926,2023,SE,FT,Analytics Engineer,275300,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8927,2023,SE,FT,Analytics Engineer,183500,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8928,2023,MI,FT,Data Engineer,147648,GB,0,GB,M,Data Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
8929,2023,MI,FT,Data Engineer,123040,GB,0,GB,M,Data Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
8942,2023,SE,FT,Data Engineer,136600,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8943,2023,SE,FT,Data Engineer,109280,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8946,2023,SE,FT,Data Analyst,84000,CO,100,CO,M,Data Analytics,False,14600,14600,4.570868,-74.297333,4.570868,-74.297333
8947,2023,SE,FT,Data Analyst,60000,CO,100,CO,M,Data Analytics,False,14600,14600,4.570868,-74.297333,4.570868,-74.297333
8949,2023,MI,FT,Analytics Engineer,61520,GB,0,GB,M,Analytics Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
8950,2023,MI,FT,BI Data Analyst,70000,EG,100,US,M,BI Data Analytics,True,11600,63700,26.820553,30.802498,37.09024,-95.712891
8951,2021,SE,FL,Machine Learning Developer,60000,NG,100,NG,M,ML Developer,False,4900,4900,9.081999,8.675277,9.081999,8.675277
8952,2023,SE,FT,Research Engineer,281000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8956,2023,EN,FT,Data Integration Specialist,69500,US,100,US,M,Data Integration Specialist,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8968,2023,SE,FT,Data Architect,285000,US,100,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8970,2023,EN,FT,Data Analyst,69525,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8971,2023,EN,FT,Data Analyst,61800,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8974,2023,SE,FT,ML Engineer,178000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8975,2023,SE,FT,ML Engineer,152000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8976,2023,SE,FT,BI Developer,160000,US,100,JP,L,BI Developer,True,63700,40800,37.09024,-95.712891,36.204824,138.252924
8977,2023,EN,FT,Data Scientist,40000,UZ,100,US,M,Data Science,True,7700,63700,41.377491,64.585262,37.09024,-95.712891
8980,2023,SE,FT,Data Visualization Analyst,130000,US,0,US,M,Data Visualization Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8981,2023,SE,FT,Data Visualization Analyst,110000,US,0,US,M,Data Visualization Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8988,2023,SE,FT,Research Engineer,225000,FR,0,FR,M,Research Engineer,False,45000,45000,46.227638,2.213749,46.227638,2.213749
8989,2023,SE,FT,Research Engineer,168000,FR,0,FR,M,Research Engineer,False,45000,45000,46.227638,2.213749,46.227638,2.213749
8992,2023,EN,FT,Data Scientist,130001,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8993,2023,EN,FT,Data Scientist,71907,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8994,2023,SE,FT,Analytics Engineer,144000,CA,100,CA,M,Analytics Engineer,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
8995,2023,SE,FT,Analytics Engineer,80000,CA,100,CA,M,Analytics Engineer,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
8996,2023,SE,FT,Data Architect,205000,US,100,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8997,2023,SE,FT,Data Architect,150000,US,100,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
8998,2023,SE,FT,Data Analyst,189400,GB,0,GB,M,Data Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
8999,2023,SE,FT,Data Analyst,131685,GB,0,GB,M,Data Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9000,2023,EX,FT,Head of Data,204500,US,0,US,M,Head Data,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9001,2023,EX,FT,Head of Data,142200,US,0,US,M,Head Data,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9006,2023,SE,FT,Data Analyst,172000,GB,100,GB,M,Data Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9012,2023,EN,FT,BI Data Analyst,60000,AR,100,US,M,BI Data Analytics,True,21500,63700,-38.416097,-63.616672,37.09024,-95.712891
9013,2023,EN,FT,Data Scientist,77791,CA,50,CA,L,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9014,2022,MI,FT,Data Scientist,55410,FR,100,GB,M,Data Science,True,45000,46800,46.227638,2.213749,55.378051,-3.435973
9015,2023,SE,FT,Product Data Analyst,57000,GE,100,RU,L,Product Data Analytics,True,17100,27500,42.315407,43.356892,61.52401,105.318756
9016,2023,MI,FT,Autonomous Vehicle Technician,120000,GB,50,GB,M,Autonomous Vehicle Technician,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9027,2023,SE,FT,Data Scientist,277500,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9033,2023,SE,FT,Data Scientist,236500,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9037,2023,SE,FT,Data Scientist,172800,GB,100,GB,M,Data Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9038,2023,SE,FT,Data Scientist,110000,GB,100,GB,M,Data Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9043,2022,EN,FT,Research Engineer,41809,JP,50,JP,L,Research Engineer,False,40800,40800,36.204824,138.252924,36.204824,138.252924
9044,2020,MI,CT,Sales Data Analyst,60000,NG,0,NG,M,Sales Data Analytics,False,4900,4900,9.081999,8.675277,9.081999,8.675277
9045,2023,EN,FT,Cloud Data Engineer,100000,DE,50,US,L,Cloud Data Engineer,True,54000,63700,51.165691,10.451526,37.09024,-95.712891
9046,2023,SE,CT,Finance Data Analyst,323905,FR,100,US,M,Finance Data Analytics,True,45000,63700,46.227638,2.213749,37.09024,-95.712891
9051,2023,EN,FT,Research Scientist,150000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9052,2023,EN,FT,Research Scientist,100000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9054,2023,SE,FT,Data Analyst,55000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9055,2023,MI,FT,Data Analytics Manager,155000,US,0,US,M,Data Analytics Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9056,2023,MI,FT,Data Analytics Manager,140000,US,0,US,M,Data Analytics Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9057,2023,MI,FT,Applied Scientist,36000,NG,50,NG,M,Applied Science,False,4900,4900,9.081999,8.675277,9.081999,8.675277
9068,2023,SE,FT,Data Operations Analyst,144000,GB,0,GB,M,DataOps Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9069,2023,SE,FT,Data Operations Analyst,77000,GB,0,GB,M,DataOps Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9076,2023,MI,FT,Data Modeler,110736,GB,0,GB,M,Data Modeller,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9077,2023,MI,FT,Data Modeler,55368,GB,0,GB,M,Data Modeller,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9080,2023,SE,FT,Data Engineer,265000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9082,2023,SE,FT,Data Engineer,217000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9084,2023,SE,FT,Data Scientist,177300,GB,0,GB,M,Data Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9085,2023,SE,FT,Data Scientist,136300,GB,0,GB,M,Data Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9086,2023,SE,FT,Data Analyst,83000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9088,2023,SE,FT,Data Analyst,208450,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9089,2023,SE,FT,Data Analyst,170550,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9090,2023,SE,FT,Data Engineer,72000,CO,100,CO,M,Data Engineer,False,14600,14600,4.570868,-74.297333,4.570868,-74.297333
9091,2023,SE,FT,Data Engineer,60000,CO,100,CO,M,Data Engineer,False,14600,14600,4.570868,-74.297333,4.570868,-74.297333
9093,2023,SE,FT,Machine Learning Engineer,130000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9096,2023,EN,FT,Research Engineer,165000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9097,2023,EN,FT,Research Engineer,145000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9100,2023,EX,FT,Director of Data Science,336400,US,0,US,M,Director Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9101,2023,EX,FT,Director of Data Science,201900,US,0,US,M,Director Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9102,2023,MI,FT,Data Scientist,189750,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9103,2023,MI,FT,Data Scientist,131100,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9104,2023,MI,FT,Data Science Manager,270000,US,100,US,M,Data Science Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9105,2023,MI,FT,Data Science Manager,95000,US,100,US,M,Data Science Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9108,2023,MI,FT,Data Engineer,117300,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9109,2023,MI,FT,Data Engineer,69000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9110,2023,SE,FT,Data Engineer,182000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9111,2023,SE,FT,Data Engineer,144000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9112,2023,MI,FT,Data Science Lead,244000,US,0,US,M,Data Science Lead,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9113,2023,MI,FT,Data Science Lead,200000,US,0,US,M,Data Science Lead,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9116,2023,MI,FT,Data Engineer,260000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9132,2023,SE,FT,Machine Learning Engineer,225000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9143,2023,MI,FT,Data Scientist,102500,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9150,2023,MI,FT,Data Engineer,186600,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9151,2023,MI,FT,Data Engineer,116500,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9152,2023,SE,FT,Data Engineer,80000,AR,100,AR,M,Data Engineer,False,21500,21500,-38.416097,-63.616672,-38.416097,-63.616672
9153,2023,SE,FT,Data Engineer,60000,AR,100,AR,M,Data Engineer,False,21500,21500,-38.416097,-63.616672,-38.416097,-63.616672
9156,2023,SE,FT,Machine Learning Scientist,222000,US,100,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9157,2023,SE,FT,Machine Learning Scientist,138000,US,100,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9158,2023,SE,FT,Data Analyst,207300,CA,100,CA,M,Data Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9159,2023,SE,FT,Data Analyst,149200,CA,100,CA,M,Data Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9160,2023,SE,FT,Machine Learning Scientist,292000,US,100,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9161,2023,SE,FT,Machine Learning Scientist,164500,US,100,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9162,2023,SE,FT,Machine Learning Scientist,292200,US,100,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9164,2023,SE,FT,Data Engineer,163800,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9165,2023,SE,FT,Data Engineer,126000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9170,2023,MI,FT,AI Scientist,120000,DE,100,DE,M,AI Science,False,54000,54000,51.165691,10.451526,51.165691,10.451526
9171,2023,SE,FT,Computer Vision Engineer,280000,US,0,US,M,Computer Vision Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9172,2023,SE,FT,Computer Vision Engineer,210000,US,0,US,M,Computer Vision Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9174,2023,MI,FT,Data Scientist,150000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9175,2023,MI,FT,Machine Learning Engineer,200000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9176,2023,MI,FT,Machine Learning Engineer,170000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9177,2023,EX,FT,Director of Data Science,225000,US,100,US,M,Director Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9178,2023,EX,FT,Director of Data Science,175000,US,100,US,M,Director Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9179,2023,SE,FT,Data Science Consultant,189750,US,0,US,M,Data Science Consultant,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9180,2023,SE,FT,Data Science Consultant,131100,US,0,US,M,Data Science Consultant,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9181,2023,SE,FT,Data Analyst,123400,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9182,2023,SE,FT,Data Analyst,82200,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9185,2023,EX,FT,Applied Machine Learning Engineer,225000,US,100,US,M,Applied ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9186,2023,SE,FT,Analytics Engineer,50000,NG,100,NG,S,Analytics Engineer,False,4900,4900,9.081999,8.675277,9.081999,8.675277
9187,2023,SE,FT,Data Engineer,161800,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9188,2023,SE,FT,Data Engineer,121400,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9189,2023,SE,FT,Research Scientist,285000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9190,2023,SE,FT,Research Scientist,193900,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9191,2023,SE,FT,Analytics Engineer,240000,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9192,2023,SE,FT,Analytics Engineer,196000,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9193,2023,SE,FT,Data Scientist,214000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9195,2023,SE,FT,Decision Scientist,170000,US,100,US,M,Decision Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9196,2023,SE,FT,Decision Scientist,155000,US,100,US,M,Decision Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9198,2023,SE,FT,Data Analyst,98000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9199,2023,SE,FT,Machine Learning Engineer,199000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9201,2023,SE,FT,Machine Learning Engineer,260000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9203,2022,MI,FT,Research Engineer,105066,GB,50,GB,S,Research Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9204,2023,MI,FT,Data Engineer,110736,GB,0,GB,M,Data Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9205,2023,MI,FT,Data Engineer,86128,GB,0,GB,M,Data Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9209,2023,EX,FT,Data Engineer,145000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9216,2023,SE,FT,Analytics Engineer,289800,GB,0,GB,M,Analytics Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9217,2023,SE,FT,Analytics Engineer,214000,GB,0,GB,M,Analytics Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9219,2023,SE,FT,Data Analyst,87500,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9226,2023,SE,FT,Data Scientist,280830,CA,100,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9227,2023,SE,FT,Data Scientist,173175,CA,100,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9238,2023,MI,FT,BI Developer,92280,GB,0,GB,M,BI Developer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9239,2023,MI,FT,BI Developer,49216,GB,0,GB,M,BI Developer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9240,2023,MI,FT,Machine Learning Software Engineer,34482,ZA,50,ZA,L,ML Software Engineer,False,13300,13300,-30.559482,22.937506,-30.559482,22.937506
9243,2023,SE,FT,NLP Engineer,75038,ES,100,ES,M,NLP Engineer,False,37900,37900,40.463667,-3.74922,40.463667,-3.74922
9244,2023,SE,FT,NLP Engineer,64781,ES,100,ES,M,NLP Engineer,False,37900,37900,40.463667,-3.74922,40.463667,-3.74922
9247,2023,SE,FT,NLP Engineer,71475,IT,100,IT,M,NLP Engineer,False,41900,41900,41.87194,12.56738,41.87194,12.56738
9248,2023,SE,FT,NLP Engineer,61541,IT,100,IT,M,NLP Engineer,False,41900,41900,41.87194,12.56738,41.87194,12.56738
9251,2023,SE,FT,Analytics Engineer,231250,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9252,2023,SE,FT,Analytics Engineer,138750,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9253,2023,MI,FT,Machine Learning Engineer,155000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9255,2023,MI,FT,Data Engineer,242000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9256,2023,MI,FT,Data Engineer,195000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9257,2023,EN,FT,Research Scientist,155000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9258,2023,EN,FT,Research Scientist,125000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9261,2023,MI,FT,Machine Learning Engineer,160000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9262,2023,MI,FT,Machine Learning Engineer,140000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9265,2023,SE,FT,Data Scientist,183924,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9266,2023,SE,FT,Data Scientist,125760,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9269,2023,MI,FT,Analytics Engineer,430640,GB,0,GB,M,Analytics Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9271,2023,SE,FT,Principal Data Scientist,86374,ES,100,ES,L,Principal Data Science,False,37900,37900,40.463667,-3.74922,40.463667,-3.74922
9272,2023,MI,CT,ML Engineer,30000,US,100,US,S,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9273,2023,MI,CT,ML Engineer,25500,US,100,US,S,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9274,2023,SE,FT,Data Scientist,175000,CA,100,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9275,2023,SE,FT,Data Scientist,120000,CA,100,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9278,2023,SE,FT,Data Scientist,219000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9279,2023,SE,FT,Data Scientist,141000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9284,2023,EN,FT,Applied Scientist,213660,US,0,US,L,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9285,2023,EN,FT,Applied Scientist,130760,US,0,US,L,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9292,2023,SE,FT,Research Engineer,275000,DE,0,DE,M,Research Engineer,False,54000,54000,51.165691,10.451526,51.165691,10.451526
9293,2023,SE,FT,Research Engineer,174000,DE,0,DE,M,Research Engineer,False,54000,54000,51.165691,10.451526,51.165691,10.451526
9295,2023,SE,FT,Analytics Engineer,143200,GB,100,GB,M,Analytics Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9300,2023,SE,FT,Data Strategist,90000,CA,0,CA,M,Data Strategy,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9301,2023,SE,FT,Data Strategist,72000,CA,0,CA,M,Data Strategy,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9302,2023,SE,FT,Data Engineer,253200,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9304,2023,SE,FT,Computer Vision Engineer,342810,US,0,US,M,Computer Vision Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9305,2023,SE,FT,Computer Vision Engineer,184590,US,0,US,M,Computer Vision Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9308,2023,MI,FT,Data Analyst,105380,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9309,2023,MI,FT,Data Analyst,64500,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9310,2023,EN,FT,Compliance Data Analyst,30000,NG,100,NG,L,Compliance Data Analytics,False,4900,4900,9.081999,8.675277,9.081999,8.675277
9311,2022,MI,FT,Machine Learning Engineer,20984,IN,50,IN,L,ML Engineer,False,6600,6600,20.593684,78.96288,20.593684,78.96288
9312,2023,EN,FT,Applied Scientist,204620,US,0,US,L,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9313,2023,EN,FT,Applied Scientist,110680,US,0,US,L,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9314,2023,SE,FT,Data Engineer,270703,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9315,2023,SE,FT,Data Engineer,221484,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9316,2023,SE,FT,Data Scientist,212750,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9322,2023,SE,FT,Data Scientist,218500,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9323,2023,SE,FT,Data Scientist,199098,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9324,2023,SE,FT,Data Engineer,203300,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9325,2023,SE,FT,Data Engineer,123600,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9330,2023,SE,FT,Data Engineer,231500,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9331,2023,SE,FT,Data Engineer,166000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9332,2023,SE,FT,Data Scientist,172500,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9333,2023,SE,FT,Data Scientist,110500,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9334,2023,SE,FT,Data Engineer,238000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9336,2023,SE,FT,Data Engineer,237000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9337,2023,SE,FT,Data Engineer,201450,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9348,2023,SE,FT,Data Engineer,193500,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9349,2023,SE,FT,Data Engineer,139000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9350,2023,MI,FT,Data Scientist,65058,HK,0,HK,L,Data Science,False,60000,60000,22.396428,114.109497,22.396428,114.109497
9351,2023,SE,FT,Machine Learning Engineer,150000,PT,100,US,M,ML Engineer,True,33700,63700,39.399872,-8.224454,37.09024,-95.712891
9352,2023,MI,FT,Applied Machine Learning Engineer,70179,IN,100,DE,S,Applied ML Engineer,True,6600,54000,20.593684,78.96288,51.165691,10.451526
9353,2023,MI,FT,Machine Learning Engineer,97171,NL,100,NL,L,ML Engineer,False,56600,56600,52.132633,5.291266,52.132633,5.291266
9354,2023,SE,FT,Business Intelligence Engineer,185900,US,0,US,M,BI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9355,2023,SE,FT,Business Intelligence Engineer,129300,US,0,US,M,BI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9364,2023,EN,FT,Machine Learning Engineer,163196,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9365,2023,EN,FT,Machine Learning Engineer,145885,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
